fecha,provincia,homicidios,muertes_violentas,femicidios,robos,extorsiones,secuestros,anio,mes,trimestre
2025-05-01,Tungurahua,10,15,1,69,4,0,2025,5,2
2025-05-01,Zamora Chinchipe,12,20,1,70,7,0,2025,5,2
2025-05-01,Galápagos,17,17,0,68,3,1,2025,5,2
2025-05-01,Sucumbíos,9,22,1,59,4,0,2025,5,2
2025-05-01,Orellana,4,18,0,75,2,0,2025,5,2
2025-05-01,Santo Domingo de los Tsáchilas,26,41,0,185,11,1,2025,5,2
2025-05-01,Santa Elena,32,45,0,164,10,1,2025,5,2
2025-06-01,Azuay,17,17,1,59,1,1,2025,6,2
2025-06-01,Bolívar,14,13,0,57,7,0,2025,6,2
2025-06-01,Cañar,18,12,1,47,2,0,2025,6,2
2025-06-01,Carchi,9,11,1,66,7,0,2025,6,2
2025-06-01,Cotopaxi,7,15,2,57,4,2,2025,6,2
2025-06-01,Chimborazo,11,21,0,58,2,0,2025,6,2
2025-06-01,El Oro,29,30,0,155,7,1,2025,6,2
2025-06-01,Esmeraldas,38,70,4,239,8,1,2025,6,2
2025-06-01,Guayas,43,46,1,232,11,1,2025,6,2
2025-06-01,Imbabura,11,19,0,55,0,0,2025,6,2
2025-06-01,Loja,10,11,1,83,3,0,2025,6,2
2025-06-01,Los Ríos,32,48,4,182,12,1,2025,6,2
2025-06-01,Manabí,30,41,0,141,11,1,2025,6,2
2025-06-01,Morona Santiago,15,17,1,69,2,0,2025,6,2
2025-06-01,Napo,10,17,1,54,3,0,2025,6,2
2025-06-01,Pastaza,10,13,0,62,2,0,2025,6,2
2025-06-01,Pichincha,18,24,0,85,7,0,2025,6,2
2025-06-01,Tungurahua,10,14,0,72,2,0,2025,6,2
2025-06-01,Zamora Chinchipe,17,17,1,51,6,0,2025,6,2
2025-06-01,Galápagos,10,17,0,67,3,0,2025,6,2
2025-06-01,Sucumbíos,13,16,2,58,1,0,2025,6,2
2025-06-01,Orellana,8,14,3,45,4,0,2025,6,2
2025-06-01,Santo Domingo de los Tsáchilas,33,55,0,152,6,1,2025,6,2
2025-06-01,Santa Elena,39,43,3,180,11,2,2025,6,2
2025-07-01,Azuay,15,17,0,54,5,0,2025,7,3
2025-07-01,Bolívar,10,16,0,58,2,0,2025,7,3
2025-07-01,Cañar,8,11,4,65,5,1,2025,7,3
2025-07-01,Carchi,11,11,0,57,2,0,2025,7,3
2025-07-01,Cotopaxi,8,12,0,57,4,0,2025,7,3
2025-07-01,Chimborazo,6,13,1,58,3,1,2025,7,3
2025-07-01,El Oro,19,37,1,134,6,1,2025,7,3
2025-07-01,Esmeraldas,51,51,2,245,16,0,2025,7,3
2025-07-01,Guayas,39,41,3,195,7,2,2025,7,3
2025-07-01,Imbabura,11,21,0,61,5,0,2025,7,3
2025-07-01,Loja,9,12,0,64,3,1,2025,7,3
2025-07-01,Los Ríos,36,51,3,168,10,0,2025,7,3
2025-07-01,Manabí,28,31,1,151,9,2,2025,7,3
2025-07-01,Morona Santiago,17,12,1,69,2,1,2025,7,3
2025-07-01,Napo,9,17,0,68,6,0,2025,7,3
2025-07-01,Pastaza,15,14,1,52,3,0,2025,7,3
2025-07-01,Pichincha,14,25,0,101,6,0,2025,7,3
2025-07-01,Tungurahua,7,10,1,62,3,0,2025,7,3
2025-07-01,Zamora Chinchipe,13,18,0,69,1,1,2025,7,3
2025-07-01,Galápagos,11,16,0,57,5,0,2025,7,3
2025-07-01,Sucumbíos,12,14,0,61,4,1,2025,7,3
2025-07-01,Orellana,7,17,0,50,5,2,2025,7,3
2025-07-01,Santo Domingo de los Tsáchilas,31,35,1,137,8,0,2025,7,3
2025-07-01,Santa Elena,21,44,2,189,12,1,2025,7,3
2025-08-01,Azuay,8,13,0,50,3,0,2025,8,3
2025-08-01,Bolívar,14,9,1,60,3,1,2025,8,3
2025-08-01,Cañar,14,14,0,59,4,1,2025,8,3
2025-08-01,Carchi,6,21,1,46,0,0,2025,8,3
2025-08-01,Cotopaxi,13,13,1,54,2,1,2025,8,3
2025-08-01,Chimborazo,12,22,1,49,2,1,2025,8,3
2025-08-01,El Oro,19,31,2,118,7,1,2025,8,3
2025-08-01,Esmeraldas,46,69,1,200,17,2,2025,8,3
2025-08-01,Guayas,40,60,3,193,12,2,2025,8,3
2025-08-01,Imbabura,9,16,0,52,6,0,2025,8,3
2025-08-01,Loja,10,13,0,65,3,0,2025,8,3
2025-08-01,Los Ríos,29,50,1,162,9,0,2025,8,3
2025-08-01,Manabí,21,43,0,127,12,1,2025,8,3
2025-08-01,Morona Santiago,13,14,1,64,2,0,2025,8,3
2025-08-01,Napo,3,11,0,63,4,0,2025,8,3
2025-08-01,Pastaza,10,15,1,64,0,2,2025,8,3
2025-08-01,Pichincha,25,32,2,71,4,0,2025,8,3
2025-08-01,Tungurahua,12,18,1,46,2,0,2025,8,3
2025-08-01,Zamora Chinchipe,9,14,0,61,3,0,2025,8,3
2025-08-01,Galápagos,11,12,0,46,4,0,2025,8,3
2025-08-01,Sucumbíos,16,21,0,57,2,1,2025,8,3
2025-08-01,Orellana,11,18,1,52,1,0,2025,8,3
2025-08-01,Santo Domingo de los Tsáchilas,27,38,2,156,7,0,2025,8,3
2025-08-01,Santa Elena,36,40,2,155,4,0,2025,8,3
2025-09-01,Azuay,12,12,0,58,4,0,2025,9,3
2025-09-01,Bolívar,6,14,0,54,3,0,2025,9,3
2025-09-01,Cañar,6,17,1,49,2,1,2025,9,3
2025-09-01,Carchi,9,18,0,58,4,1,2025,9,3
2025-09-01,Cotopaxi,11,19,0,49,4,0,2025,9,3
2025-09-01,Chimborazo,13,14,0,55,4,0,2025,9,3
2025-09-01,El Oro,27,47,0,148,5,1,2025,9,3
2025-09-01,Esmeraldas,38,67,1,225,9,0,2025,9,3
2025-09-01,Guayas,40,62,2,182,14,0,2025,9,3
2025-09-01,Imbabura,11,15,0,57,4,1,2025,9,3
2025-09-01,Loja,8,15,1,53,0,0,2025,9,3
2025-09-01,Los Ríos,35,41,0,187,5,2,2025,9,3
2025-09-01,Manabí,24,34,1,116,10,0,2025,9,3
2025-09-01,Morona Santiago,10,21,0,56,5,0,2025,9,3
2025-09-01,Napo,5,15,1,50,0,1,2025,9,3
2025-09-01,Pastaza,8,15,0,55,2,0,2025,9,3
2025-09-01,Pichincha,13,31,2,76,6,0,2025,9,3
2025-09-01,Tungurahua,12,16,1,62,1,0,2025,9,3
2025-09-01,Zamora Chinchipe,12,9,0,61,4,1,2025,9,3
2025-09-01,Galápagos,15,13,0,72,4,0,2025,9,3
2025-09-01,Sucumbíos,10,12,0,62,3,0,2025,9,3
2025-09-01,Orellana,14,13,0,60,6,0,2025,9,3
2025-09-01,Santo Domingo de los Tsáchilas,26,37,1,155,10,0,2025,9,3
2025-09-01,Santa Elena,31,25,4,161,11,1,2025,9,3
2025-10-01,Azuay,11,15,0,54,2,1,2025,10,4
2025-10-01,Bolívar,8,11,0,66,1,1,2025,10,4
2025-10-01,Cañar,10,17,0,58,2,1,2025,10,4
2025-10-01,Carchi,16,15,1,60,2,1,2025,10,4
2025-10-01,Cotopaxi,10,8,1,70,2,0,2025,10,4
2025-10-01,Chimborazo,9,11,1,55,3,1,2025,10,4
2025-10-01,El Oro,23,33,0,131,8,0,2025,10,4
2025-10-01,Esmeraldas,41,62,2,251,14,2,2025,10,4
2025-10-01,Guayas,45,49,2,191,4,0,2025,10,4
2025-10-01,Imbabura,13,23,1,51,1,0,2025,10,4
2025-10-01,Loja,7,20,0,59,2,0,2025,10,4
2025-10-01,Los Ríos,42,54,0,162,12,0,2025,10,4
2025-10-01,Manabí,26,47,4,155,9,1,2025,10,4
2025-10-01,Morona Santiago,15,15,1,46,3,0,2025,10,4
2025-10-01,Napo,12,15,0,65,2,0,2025,10,4
2025-10-01,Pastaza,17,16,0,49,2,0,2025,10,4
2025-10-01,Pichincha,13,25,2,85,5,2,2025,10,4
2025-10-01,Tungurahua,10,11,0,54,3,0,2025,10,4
2025-10-01,Zamora Chinchipe,6,17,0,59,4,0,2025,10,4
2025-10-01,Galápagos,14,10,0,62,4,0,2025,10,4
2025-10-01,Sucumbíos,12,10,0,55,1,0,2025,10,4
2025-10-01,Orellana,11,14,0,57,3,0,2025,10,4
2025-10-01,Santo Domingo de los Tsáchilas,28,32,3,146,5,2,2025,10,4
2025-10-01,Santa Elena,38,43,4,151,3,2,2025,10,4
2025-11-01,Azuay,11,14,1,64,3,0,2025,11,4
2025-11-01,Bolívar,11,11,0,53,3,0,2025,11,4
2025-11-01,Cañar,15,12,0,54,4,0,2025,11,4
2025-11-01,Carchi,14,9,2,60,5,0,2025,11,4
2025-11-01,Cotopaxi,5,10,1,73,2,1,2025,11,4
2025-11-01,Chimborazo,18,11,1,80,2,0,2025,11,4
2025-11-01,El Oro,31,34,0,130,5,2,2025,11,4
2025-11-01,Esmeraldas,52,51,3,261,9,1,2025,11,4
2025-11-01,Guayas,30,65,1,194,9,2,2025,11,4
2025-11-01,Imbabura,11,10,0,57,3,1,2025,11,4
2025-11-01,Loja,8,18,1,61,1,0,2025,11,4
2025-11-01,Los Ríos,31,56,1,204,7,2,2025,11,4
2025-11-01,Manabí,28,47,5,140,3,1,2025,11,4
2025-11-01,Morona Santiago,8,12,1,52,3,0,2025,11,4
2025-11-01,Napo,5,16,2,57,1,0,2025,11,4
2025-11-01,Pastaza,10,10,1,64,3,0,2025,11,4
2025-11-01,Pichincha,10,19,1,94,3,1,2025,11,4
2025-11-01,Tungurahua,10,12,2,55,2,0,2025,11,4
2025-11-01,Zamora Chinchipe,5,16,2,59,2,0,2025,11,4
2025-11-01,Galápagos,10,17,0,68,2,0,2025,11,4
2025-11-01,Sucumbíos,16,13,1,44,2,1,2025,11,4
2025-11-01,Orellana,6,23,2,54,5,0,2025,11,4
2025-11-01,Santo Domingo de los Tsáchilas,32,29,2,169,7,0,2025,11,4
2025-11-01,Santa Elena,22,42,2,173,9,1,2025,11,4
2025-12-01,Azuay,8,17,2,59,2,2,2025,12,4
2025-12-01,Bolívar,20,22,1,69,0,0,2025,12,4
2025-12-01,Cañar,9,14,0,62,2,0,2025,12,4
2025-12-01,Carchi,4,13,0,74,2,0,2025,12,4
2025-12-01,Cotopaxi,11,15,2,55,2,0,2025,12,4
2025-12-01,Chimborazo,6,17,1,55,5,0,2025,12,4
2025-12-01,El Oro,24,36,1,148,4,1,2025,12,4
2025-12-01,Esmeraldas,51,60,2,236,15,2,2025,12,4
2025-12-01,Guayas,39,51,1,197,9,0,2025,12,4
2025-12-01,Imbabura,12,17,0,68,1,1,2025,12,4
2025-12-01,Loja,12,17,2,65,6,0,2025,12,4
2025-12-01,Los Ríos,34,36,1,223,8,0,2025,12,4
2025-12-01,Manabí,24,42,1,163,7,2,2025,12,4
2025-12-01,Morona Santiago,11,18,1,55,2,0,2025,12,4
2025-12-01,Napo,11,14,1,70,6,0,2025,12,4
2025-12-01,Pastaza,7,16,0,69,5,0,2025,12,4
2025-12-01,Pichincha,12,27,1,98,6,0,2025,12,4
2025-12-01,Tungurahua,9,7,0,49,4,0,2025,12,4
2025-12-01,Zamora Chinchipe,9,7,1,74,2,1,2025,12,4
2025-12-01,Galápagos,7,13,2,59,7,0,2025,12,4
2025-12-01,Sucumbíos,16,16,1,64,7,0,2025,12,4
2025-12-01,Orellana,14,14,1,49,3,0,2025,12,4
2025-12-01,Santo Domingo de los Tsáchilas,29,32,4,173,5,0,2025,12,4
2025-12-01,Santa Elena,30,40,1,161,7,0,2025,12,4
2026-01-01,Azuay,16,14,1,67,6,0,2026,1,1
2026-01-01,Bolívar,7,12,2,74,5,2,2026,1,1
2026-01-01,Cañar,8,22,2,58,9,0,2026,1,1
2026-01-01,Carchi,11,15,0,61,2,0,2026,1,1
2026-01-01,Cotopaxi,12,20,0,78,5,0,2026,1,1
2026-01-01,Chimborazo,13,9,0,54,3,0,2026,1,1
2026-01-01,El Oro,26,32,1,128,10,0,2026,1,1
2026-01-01,Esmeraldas,52,70,5,259,10,2,2026,1,1
2026-01-01,Guayas,33,62,0,229,12,3,2026,1,1
2026-01-01,Imbabura,11,17,0,57,1,1,2026,1,1
2026-01-01,Loja,18,10,1,56,2,0,2026,1,1
2026-01-01,Los Ríos,36,52,2,183,7,1,2026,1,1
2026-01-01,Manabí,20,42,3,144,11,1,2026,1,1
2026-01-01,Morona Santiago,18,12,1,65,2,0,2026,1,1
2026-01-01,Napo,11,16,0,52,4,0,2026,1,1
2026-01-01,Pastaza,14,14,2,59,2,0,2026,1,1
2026-01-01,Pichincha,17,25,1,101,7,2,2026,1,1
2026-01-01,Tungurahua,5,13,0,69,3,0,2026,1,1
2026-01-01,Zamora Chinchipe,14,7,1,61,2,0,2026,1,1
2026-01-01,Galápagos,9,13,0,65,1,0,2026,1,1
2026-01-01,Sucumbíos,7,14,0,49,4,0,2026,1,1
2026-01-01,Orellana,7,18,1,69,2,0,2026,1,1
2026-01-01,Santo Domingo de los Tsáchilas,34,38,5,185,12,0,2026,1,1
2026-01-01,Santa Elena,32,41,4,178,9,0,2026,1,1
2026-02-01,Azuay,17,15,0,63,4,0,2026,2,1
2026-02-01,Bolívar,9,12,0,57,3,0,2026,2,1
2026-02-01,Cañar,9,16,0,64,3,0,2026,2,1
2026-02-01,Carchi,8,14,2,66,2,1,2026,2,1
2026-02-01,Cotopaxi,19,18,2,70,3,0,2026,2,1
2026-02-01,Chimborazo,16,19,1,68,5,0,2026,2,1
2026-02-01,El Oro,22,31,1,144,4,0,2026,2,1
2026-02-01,Esmeraldas,39,63,1,247,18,1,2026,2,1
2026-02-01,Guayas,54,65,2,225,7,1,2026,2,1
2026-02-01,Imbabura,11,11,1,68,3,0,2026,2,1
2026-02-01,Loja,9,14,1,62,3,0,2026,2,1
2026-02-01,Los Ríos,33,47,3,209,6,1,2026,2,1
2026-02-01,Manabí,24,40,2,161,3,0,2026,2,1
2026-02-01,Morona Santiago,12,10,1,71,3,0,2026,2,1
2026-02-01,Napo,17,16,2,48,5,0,2026,2,1
2026-02-01,Pastaza,15,20,2,61,2,1,2026,2,1
2026-02-01,Pichincha,26,24,1,104,1,0,2026,2,1
2026-02-01,Tungurahua,12,15,0,57,1,0,2026,2,1
2026-02-01,Zamora Chinchipe,9,13,2,48,1,0,2026,2,1
2026-02-01,Galápagos,18,15,0,62,2,0,2026,2,1
2026-02-01,Sucumbíos,12,16,1,65,5,0,2026,2,1
2026-02-01,Orellana,18,20,1,55,0,0,2026,2,1
2026-02-01,Santo Domingo de los Tsáchilas,40,40,2,177,3,1,2026,2,1
2026-02-01,Santa Elena,25,52,0,202,16,1,2026,2,1
2026-03-01,Azuay,8,23,0,63,2,1,2026,3,1
2026-03-01,Bolívar,7,17,0,59,2,1,2026,3,1
2026-03-01,Cañar,10,22,0,67,3,0,2026,3,1
2026-03-01,Carchi,14,16,0,65,2,1,2026,3,1
2026-03-01,Cotopaxi,15,13,3,48,6,0,2026,3,1
2026-03-01,Chimborazo,14,13,0,80,3,0,2026,3,1
2026-03-01,El Oro,19,44,2,148,6,0,2026,3,1
2026-03-01,Esmeraldas,58,85,7,256,16,1,2026,3,1
2026-03-01,Guayas,36,65,0,224,11,1,2026,3,1
2026-03-01,Imbabura,10,18,1,71,2,1,2026,3,1
2026-03-01,Loja,13,24,1,63,3,1,2026,3,1
2026-03-01,Los Ríos,39,56,0,207,15,0,2026,3,1
2026-03-01,Manabí,29,53,4,167,4,1,2026,3,1
2026-03-01,Morona Santiago,14,19,1,55,3,1,2026,3,1
2026-03-01,Napo,8,14,1,89,3,1,2026,3,1
2026-03-01,Pastaza,13,21,1,61,5,0,2026,3,1
2026-03-01,Pichincha,18,21,1,78,4,0,2026,3,1
2026-03-01,Tungurahua,12,23,0,74,5,0,2026,3,1
2026-03-01,Zamora Chinchipe,10,23,0,51,3,0,2026,3,1
2026-03-01,Galápagos,19,18,0,47,4,0,2026,3,1
2026-03-01,Sucumbíos,16,21,0,64,5,0,2026,3,1
2026-03-01,Orellana,17,10,0,65,6,1,2026,3,1
2026-03-01,Santo Domingo de los Tsáchilas,30,48,3,178,8,0,2026,3,1
2026-03-01,Santa Elena,36,60,0,170,9,1,2026,3,1
2026-04-01,Azuay,17,17,0,70,4,0,2026,4,2
2026-04-01,Bolívar,11,8,2,73,3,1,2026,4,2
2026-04-01,Cañar,13,18,0,63,0,0,2026,4,2
2026-04-01,Carchi,14,22,0,53,5,0,2026,4,2
2026-04-01,Cotopaxi,14,18,1,71,3,0,2026,4,2
2026-04-01,Chimborazo,18,12,0,67,5,0,2026,4,2
2026-04-01,El Oro,24,49,2,160,8,0,2026,4,2
2026-04-01,Esmeraldas,54,59,3,273,12,3,2026,4,2
2026-04-01,Guayas,46,45,2,251,6,0,2026,4,2
2026-04-01,Imbabura,13,21,0,59,4,1,2026,4,2
2026-04-01,Loja,6,12,0,68,2,0,2026,4,2
2026-04-01,Los Ríos,37,36,0,203,9,1,2026,4,2
2026-04-01,Manabí,28,41,1,143,5,0,2026,4,2
2026-04-01,Morona Santiago,13,17,0,71,3,0,2026,4,2
2026-04-01,Napo,4,14,2,70,5,0,2026,4,2
2026-04-01,Pastaza,7,8,2,58,3,0,2026,4,2
2026-04-01,Pichincha,16,30,0,111,0,1,2026,4,2
2026-04-01,Tungurahua,8,19,0,64,5,0,2026,4,2
2026-04-01,Zamora Chinchipe,21,19,0,65,4,0,2026,4,2
2026-04-01,Galápagos,11,20,1,66,3,1,2026,4,2
2026-04-01,Sucumbíos,14,16,0,66,4,0,2026,4,2
2026-04-01,Orellana,18,18,0,63,1,0,2026,4,2
2026-04-01,Santo Domingo de los Tsáchilas,31,38,0,198,9,2,2026,4,2
2026-04-01,Santa Elena,35,48,2,184,10,2,2026,4,2
2026-05-01,Azuay,14,15,1,56,6,0,2026,5,2
2026-05-01,Bolívar,14,13,1,62,3,0,2026,5,2
2026-05-01,Cañar,11,11,0,66,7,0,2026,5,2
2026-05-01,Carchi,17,16,1,62,4,0,2026,5,2
2026-05-01,Cotopaxi,16,17,0,70,4,0,2026,5,2
2026-05-01,Chimborazo,10,13,1,62,4,0,2026,5,2
2026-05-01,El Oro,22,33,1,138,6,0,2026,5,2
2026-05-01,Esmeraldas,36,63,3,268,18,1,2026,5,2
2026-05-01,Guayas,30,68,0,250,3,3,2026,5,2
2026-05-01,Imbabura,10,18,0,68,2,0,2026,5,2
2026-05-01,Loja,13,17,1,65,2,0,2026,5,2
2026-05-01,Los Ríos,35,49,1,189,10,3,2026,5,2
2026-05-01,Manabí,25,45,1,184,5,2,2026,5,2
2026-05-01,Morona Santiago,16,13,1,62,4,0,2026,5,2
2026-05-01,Napo,10,19,0,71,3,0,2026,5,2
2026-05-01,Pastaza,18,12,1,79,4,0,2026,5,2
2026-05-01,Pichincha,26,33,1,89,6,3,2026,5,2
2026-05-01,Tungurahua,13,13,0,58,3,1,2026,5,2
2026-05-01,Zamora Chinchipe,12,23,0,84,3,2,2026,5,2
2026-05-01,Galápagos,7,10,0,64,4,0,2026,5,2
2026-05-01,Sucumbíos,6,17,0,61,2,0,2026,5,2
2026-05-01,Orellana,8,21,1,65,3,0,2026,5,2
2026-05-01,Santo Domingo de los Tsáchilas,23,36,2,169,10,0,2026,5,2
2026-05-01,Santa Elena,39,41,0,177,7,1,2026,5,2
2026-06-01,Azuay,8,11,1,62,5,1,2026,6,2
2026-06-01,Bolívar,12,16,1,58,1,0,2026,6,2
2026-06-01,Cañar,23,8,0,58,5,0,2026,6,2
2026-06-01,Carchi,14,14,1,51,5,0,2026,6,2
2026-06-01,Cotopaxi,9,12,0,53,2,0,2026,6,2
2026-06-01,Chimborazo,13,17,0,56,2,0,2026,6,2
2026-06-01,El Oro,21,35,0,120,8,1,2026,6,2
2026-06-01,Esmeraldas,48,66,2,235,13,0,2026,6,2
2026-06-01,Guayas,45,33,0,212,14,1,2026,6,2
2026-06-01,Imbabura,12,11,1,51,4,0,2026,6,2
2026-06-01,Loja,10,16,2,55,1,0,2026,6,2
2026-06-01,Los Ríos,35,56,2,198,9,1,2026,6,2
2026-06-01,Manabí,27,36,3,172,10,0,2026,6,2
2026-06-01,Morona Santiago,14,17,0,46,2,1,2026,6,2
2026-06-01,Napo,11,20,1,57,3,0,2026,6,2
2026-06-01,Pastaza,10,21,3,59,4,0,2026,6,2
2026-06-01,Pichincha,16,29,0,99,5,0,2026,6,2
2026-06-01,Tungurahua,8,17,1,57,1,0,2026,6,2
2026-06-01,Zamora Chinchipe,7,16,1,55,2,0,2026,6,2
2026-06-01,Galápagos,10,12,0,49,1,0,2026,6,2
2026-06-01,Sucumbíos,9,15,1,62,4,0,2026,6,2
2026-06-01,Orellana,13,22,1,54,4,0,2026,6,2
2026-06-01,Santo Domingo de los Tsáchilas,32,47,1,166,4,3,2026,6,2
2026-06-01,Santa Elena,20,41,3,169,6,1,2026,6,2
